LegSF.fam3.01995	Legume.fam3.19000
LegSF.fam3.01995	Legume.fam3.21615
LegSF.fam3.02012	Legume.fam3.05689
LegSF.fam3.02012	Legume.fam3.01311
LegSF.fam3.02012	Legume.fam3.01532
LegSF.fam3.02030	Legume.fam3.00698
LegSF.fam3.02030	Legume.fam3.00183
LegSF.fam3.02030	Legume.fam3.02087
LegSF.fam3.02191	Legume.fam3.21585
LegSF.fam3.02191	Legume.fam3.04079
LegSF.fam3.02502	Legume.fam3.13066
LegSF.fam3.02502	Legume.fam3.02429
LegSF.fam3.02538	Legume.fam3.10687
LegSF.fam3.02538	Legume.fam3.09384
